shmkey for p = 84279302
Working on Device TITAN V
CUDA Device Name: TITAN V
176 available metrics:
inst_per_warp, branch_efficiency, warp_execution_efficiency, warp_nonpred_execution_efficiency, inst_replay_overhead, shared_load_transactions_per_request, shared_store_transactions_per_request, local_load_transactions_per_request, local_store_transactions_per_request, gld_transactions_per_request, gst_transactions_per_request, shared_store_transactions, shared_load_transactions, local_load_transactions, local_store_transactions, gld_transactions, gst_transactions, sysmem_read_transactions, sysmem_write_transactions, l2_read_transactions, l2_write_transactions, dram_read_transactions, dram_write_transactions, global_hit_rate, local_hit_rate, local_memory_overhead, tex_cache_hit_rate, l2_tex_read_hit_rate, l2_tex_write_hit_rate, gld_efficiency, gst_efficiency, tex_cache_transactions, flop_count_dp, flop_count_dp_add, flop_count_dp_fma, flop_count_dp_mul, flop_count_sp, flop_count_sp_add, flop_count_sp_fma, flop_count_sp_mul, flop_count_sp_special, inst_executed, inst_issued, stall_inst_fetch, stall_exec_dependency, stall_memory_dependency, stall_texture, stall_sync, stall_other, stall_constant_memory_dependency, stall_pipe_busy, shared_efficiency, inst_fp_32, inst_fp_64, inst_integer, inst_bit_convert, inst_control, inst_compute_ld_st, inst_misc, inst_inter_thread_communication, issue_slots, cf_issued, cf_executed, ldst_issued, ldst_executed, atomic_transactions, atomic_transactions_per_request, l2_atomic_transactions, l2_tex_read_transactions, stall_memory_throttle, stall_not_selected, l2_tex_write_transactions, nvlink_total_data_transmitted, nvlink_total_data_received, nvlink_user_data_transmitted, nvlink_user_data_received, nvlink_overhead_data_transmitted, nvlink_overhead_data_received, nvlink_total_nratom_data_transmitted, nvlink_user_nratom_data_transmitted, nvlink_total_ratom_data_transmitted, nvlink_user_ratom_data_transmitted, nvlink_total_write_data_transmitted, nvlink_user_write_data_transmitted, nvlink_total_response_data_received, nvlink_user_response_data_received, flop_count_hp, flop_count_hp_add, flop_count_hp_mul, flop_count_hp_fma, inst_fp_16, ipc, issued_ipc, issue_slot_utilization, sm_efficiency, achieved_occupancy, eligible_warps_per_cycle, flop_hp_efficiency, flop_sp_efficiency, flop_dp_efficiency, nvlink_data_transmission_efficiency, nvlink_data_receive_efficiency, stall_sleeping, pcie_total_data_transmitted, pcie_total_data_received, inst_executed_global_loads, inst_executed_local_loads, inst_executed_shared_loads, inst_executed_surface_loads, inst_executed_global_stores, inst_executed_local_stores, inst_executed_shared_stores, inst_executed_surface_stores, inst_executed_global_atomics, inst_executed_global_reductions, inst_executed_surface_atomics, inst_executed_surface_reductions, inst_executed_shared_atomics, inst_executed_tex_ops, dram_read_bytes, dram_write_bytes, global_load_requests, local_load_requests, surface_load_requests, global_store_requests, local_store_requests, surface_store_requests, global_atomic_requests, global_reduction_requests, surface_atomic_requests, surface_reduction_requests, l2_global_load_bytes, l2_local_load_bytes, l2_surface_load_bytes, l2_global_atomic_store_bytes, l2_local_global_store_bytes, l2_surface_store_bytes, sysmem_read_bytes, sysmem_write_bytes, l2_tex_hit_rate, texture_load_requests
 141 metrics will be profiled
VA task: 50000 elements, with size 200000 bytes
VA task: 262144 elements, with size 1048576 bytes
4461395	923469860	Allocating device memory
4461395	927830029	Transfering to device
4461395	927869396	Executing kernel
0	3	1284
1	11	1280
2	6	1280
3	14	1280
4	0	1280
5	8	1280
6	5	1280
7	13	1280
8	7	1280
9	15	1280
10	2	1280
11	10	1280
12	4	1280
13	12	1280
14	1	1280
15	9	1280
16	3	1280
17	11	1280
18	6	1280
19	14	1280
20	0	1280
21	8	1280
22	5	1280
23	13	1280
24	7	1280
25	15	1280
26	2	1280
27	10	1280
28	4	1280
29	12	1280
30	1	1280
31	9	1280
32	8	1280
33	16	1280
34	13	1280
35	21	1328
36	11	1280
37	19	1280
38	14	1280
39	22	1280
40	12	1328
41	20	1280
42	9	1280
43	17	1280
44	15	1280
45	23	1280
46	10	1280
47	18	1280
48	8	1280
49	16	1280
50	13	1281
51	21	1328
52	11	1280
53	19	1280
54	14	1280
55	22	1280
56	12	1328
57	20	1280
58	9	1280
59	17	1280
60	15	1280
61	23	1280
62	10	1280
63	18	1280
64	10	1280
65	18	1280
66	15	1280
67	23	1280
68	9	1280
69	17	1280
70	12	1328
71	20	1280
72	14	1280
73	22	1280
74	11	1280
75	19	1280
76	13	1280
77	21	1328
78	8	1280
79	16	1280
80	10	1280
81	18	1280
82	15	1280
83	23	1280
84	9	1280
85	17	1280
86	12	1328
87	20	1280
88	14	1280
89	22	1280
90	11	1280
91	19	1280
92	13	1280
93	21	1328
94	8	1280
95	16	1280
96	17	1280
97	1	1280
98	20	1280
99	4	1280
100	18	1280
101	2	1280
102	23	1280
103	7	1280
104	21	1280
105	5	1280
106	16	1280
107	0	1280
108	22	1280
109	6	1280
110	19	1280
111	3	1280
112	17	1280
113	1	1280
114	20	1280
115	4	1280
116	18	1280
117	2	1280
118	23	1280
119	7	1280
120	21	1280
121	5	1280
122	16	1280
123	0	1280
124	22	1280
125	6	1280
126	19	1280
127	3	1280
128	19	1280
129	3	1280
130	22	1280
131	6	1280
132	16	1280
133	0	1280
134	21	1280
135	5	1280
136	23	1280
137	7	1280
138	18	1280
139	2	1280
140	20	1280
141	4	1280
142	17	1280
143	1	1280
144	19	1280
145	3	1280
146	22	1280
147	6	1280
148	16	1280
149	0	1280
150	21	1280
151	5	1280
152	23	1280
153	7	1280
154	18	1280
155	2	1280
156	20	1280
157	4	1280
158	17	1280
159	1	1280
160	0	1280
161	8	1280
162	5	1280
163	13	1280
164	3	1280
165	11	1280
166	6	1280
167	14	1280
168	4	1280
169	12	1280
170	1	1280
171	9	1280
172	7	1280
173	15	1280
174	2	1280
175	10	1280
176	0	1280
177	8	1280
178	5	1280
179	13	1280
180	3	1280
181	11	1280
182	6	1280
183	14	1280
184	4	1280
185	12	1289
186	1	1280
187	9	1280
188	7	1280
189	15	1280
190	2	1280
191	10	1280
192	2	1280
193	10	1280
194	7	1280
195	15	1280
196	1	1280
197	9	1280
198	4	1280
199	12	1280
200	6	1280
201	14	1280
202	3	1280
203	11	1280
204	5	1280
205	13	1280
206	0	1280
207	8	1280
208	2	1280
209	10	1280
210	7	1280
211	15	1280
212	1	1280
213	9	1280
214	4	1280
215	12	1280
216	6	1280
217	14	1280
218	3	1280
219	11	1280
220	5	1280
221	13	1280
222	0	1280
223	8	1280
224	9	1280
225	17	1280
226	12	1328
227	20	1280
228	10	1280
229	18	1280
230	15	1280
231	23	1280
232	13	1280
233	21	1328
234	8	1280
235	16	1280
236	14	1280
237	22	1280
238	11	1280
239	19	1280
240	9	1280
241	17	1280
242	12	1328
243	20	1280
244	10	1280
245	18	1280
246	15	1280
247	23	1280
248	13	1280
249	21	1328
250	8	1280
251	16	1280
252	14	1280
253	22	1280
254	11	1280
255	19	1280
256	10	1280
257	18	1280
258	15	1280
259	23	1280
260	9	1280
261	17	1280
262	12	1328
263	20	1280
264	14	1280
265	22	1280
266	11	1280
267	19	1280
268	13	1280
269	21	1328
270	8	1280
271	16	1280
272	10	1280
273	18	1280
274	15	1280
275	23	1280
276	9	1280
277	17	1280
278	12	1328
279	20	1280
280	14	1280
281	22	1280
282	11	1280
283	19	1280
284	13	1280
285	21	1328
286	8	1280
287	16	1280
288	17	1280
289	1	1280
290	20	1280
291	4	1280
292	18	1280
293	2	1280
294	23	1280
295	7	1280
296	21	1280
297	5	1280
298	16	1280
299	0	1280
300	22	1280
301	6	1280
302	19	1280
303	3	1280
304	17	1280
305	1	1280
306	20	1280
307	4	1280
308	18	1280
309	2	1280
310	23	1280
311	7	1280
312	21	1280
313	5	1280
314	16	1280
315	0	1280
316	22	1280
317	6	1280
318	19	1280
319	3	1280
320	19	1280
321	3	1280
322	22	1280
323	6	1280
324	16	1280
325	0	1280
326	21	1280
327	5	1280
328	23	1280
329	7	1280
330	18	1280
331	2	1280
332	20	1280
333	4	1280
334	17	1280
335	1	1280
336	19	1280
337	3	1280
338	22	1280
339	6	1280
340	16	1280
341	0	1280
342	21	1280
343	5	1280
344	23	1280
345	7	1280
346	18	1280
347	2	1280
348	20	1280
349	4	1280
350	17	1280
351	1	1280
352	0	1280
353	8	1280
354	5	1280
355	13	1280
356	3	1280
357	11	1280
358	6	1280
359	14	1280
360	4	1280
361	12	1280
362	1	1280
363	9	1280
364	7	1280
365	15	1280
366	2	1280
367	10	1280
368	0	1280
369	8	1280
370	5	1280
371	13	1280
372	3	1280
373	11	1280
374	6	1280
375	14	1280
376	4	1280
377	12	1280
378	1	1280
379	9	1280
380	7	1280
381	15	1280
382	2	1280
383	10	1280
384	2	1280
385	10	1280
386	7	1280
387	15	1280
388	1	1280
389	9	1280
390	4	1280
391	12	1280
392	6	1280
393	14	1280
394	3	1280
395	11	1280
396	5	1280
397	13	1280
398	0	1280
399	8	1280
400	2	1280
401	10	1280
402	7	1280
403	15	1280
404	1	1280
405	9	1280
406	4	1280
407	12	1280
408	6	1280
409	14	1280
410	3	1280
411	11	1280
412	5	1280
413	13	1280
414	0	1280
415	8	1280
416	9	1280
417	17	1280
418	12	1328
419	20	1280
420	10	1280
421	18	1280
422	15	1280
423	23	1280
424	13	1280
425	21	1328
426	8	1280
427	16	1280
428	14	1280
429	22	1280
430	11	1280
431	19	1280
432	9	1280
433	17	1280
434	12	1328
435	20	1280
436	10	1280
437	18	1280
438	15	1280
439	23	1280
440	13	1280
441	21	1328
442	8	1280
443	16	1280
444	14	1280
445	22	1280
446	11	1280
447	19	1280
448	11	1280
449	19	1280
450	14	1280
451	22	1280
452	8	1280
453	16	1280
454	13	1280
455	21	1328
456	15	1280
457	23	1280
458	10	1280
459	18	1280
460	12	1328
461	20	1280
462	9	1280
463	17	1280
464	11	1280
465	19	1280
466	14	1280
467	22	1280
468	8	1280
469	16	1280
470	13	1280
471	21	1328
472	15	1280
473	23	1280
474	10	1280
475	18	1280
476	12	1328
477	20	1280
478	9	1280
479	17	1280
480	16	1280
481	0	1280
482	21	1280
483	5	1280
484	19	1280
485	3	1280
486	22	1280
487	6	1280
488	20	1280
489	4	1280
490	17	1280
491	1	1280
492	23	1280
493	7	1280
494	18	1280
495	2	1280
496	16	1280
497	0	1280
498	21	1280
499	5	1280
500	19	1280
501	3	1280
502	22	1280
503	6	1280
504	20	1280
505	4	1280
506	17	1280
507	1	1280
508	23	1280
509	7	1280
510	18	1280
511	2	1280
512	7	1280
513	15	1280
514	2	1280
515	10	1280
516	4	1280
517	12	1280
518	1	1280
519	9	1280
520	3	1280
521	11	1280
522	6	1280
523	14	1280
524	0	1280
525	8	1280
526	5	1280
527	13	1280
528	7	1280
529	15	1280
530	2	1280
531	10	1280
532	4	1280
533	12	1280
534	1	1280
535	9	1280
536	3	1280
537	11	1280
538	6	1280
539	14	1280
540	0	1280
541	8	1280
542	5	1280
543	13	1280
544	20	1280
545	4	1280
546	17	1280
547	1	1280
548	23	1280
549	7	1280
550	18	1280
551	2	1280
552	16	1280
553	0	1280
554	21	1280
555	5	1280
556	19	1280
557	3	1280
558	22	1280
559	6	1280
560	20	1280
561	4	1280
562	17	1280
563	1	1280
564	23	1280
565	7	1280
566	18	1280
567	2	1280
568	16	1280
569	0	1280
570	21	1280
571	5	1280
572	19	1280
573	3	1280
574	22	1280
575	6	1280
576	14	1280
577	22	1280
578	11	1280
579	19	1280
580	13	1280
581	21	1328
582	8	1280
583	16	1280
584	10	1280
585	18	1280
586	15	1280
587	23	1280
588	9	1280
589	17	1280
590	12	1328
591	20	1280
592	14	1280
593	22	1280
594	11	1280
595	19	1280
596	13	1280
597	21	1328
598	8	1280
599	16	1280
600	10	1280
601	18	1280
602	15	1280
603	23	1280
604	9	1280
605	17	1280
606	12	1328
607	20	1280
608	5	1280
609	13	1280
610	0	1280
611	8	1280
612	6	1280
613	14	1280
614	3	1280
615	11	1280
616	1	1280
617	9	1280
618	4	1280
619	12	1280
620	2	1280
621	10	1280
622	7	1280
623	15	1280
624	5	1280
625	13	1280
626	0	1280
627	8	1280
628	6	1280
629	14	1280
630	3	1280
631	11	1280
632	1	1280
633	9	1280
634	4	1280
635	12	1280
636	2	1280
637	10	1280
638	7	1280
639	15	1280
640	23	1280
641	7	1280
642	18	1280
643	2	1280
644	20	1280
645	4	1280
646	17	1280
647	1	1280
648	19	1280
649	3	1280
650	22	1280
651	6	1280
652	16	1280
653	0	1280
654	21	1280
655	5	1280
656	23	1280
657	7	1280
658	18	1280
659	2	1280
660	20	1280
661	4	1280
662	17	1280
663	1	1280
664	19	1280
665	3	1280
666	22	1280
667	6	1280
668	16	1280
669	0	1280
670	21	1280
671	5	1280
672	12	1328
673	20	1280
674	9	1280
675	17	1280
676	15	1280
677	23	1280
678	10	1280
679	18	1280
680	8	1280
681	16	1280
682	13	1280
683	21	1328
684	11	1280
685	19	1280
686	14	1280
687	22	1280
688	12	1328
689	20	1280
690	9	1280
691	17	1280
692	15	1280
693	23	1280
694	10	1280
695	18	1280
696	8	1280
697	16	1280
698	13	1280
699	21	1328
700	11	1280
701	19	1280
702	14	1280
703	22	1280
704	6	1280
705	14	1280
706	3	1280
707	11	1280
708	5	1280
709	13	1280
710	0	1280
711	8	1280
712	2	1280
713	10	1280
714	7	1280
715	15	1280
716	1	1280
717	9	1280
718	4	1280
719	12	1280
720	6	1280
721	14	1280
722	3	1280
723	11	1280
724	5	1280
725	13	1280
726	0	1280
727	8	1280
728	2	1280
729	10	1280
730	7	1280
731	15	1280
732	1	1280
733	9	1280
734	4	1280
735	12	1280
736	21	1280
737	5	1280
738	16	1280
739	0	1280
740	22	1280
741	6	1280
742	19	1280
743	3	1280
744	17	1280
745	1	1280
746	20	1280
747	4	1280
748	18	1287
749	2	1280
750	23	1280
751	7	1280
752	21	1280
753	5	1280
754	16	1280
755	0	1280
756	22	1280
757	6	1280
758	19	1280
759	3	1280
760	17	1280
761	1	1280
762	20	1280
763	4	1280
764	18	1280
765	2	1280
766	23	1280
767	7	1280
768	14	1280
769	22	1280
770	11	1280
771	19	1280
772	13	1280
773	21	1328
774	8	1289
775	16	1280
776	10	1280
777	18	1280
778	15	1280
779	23	1280
780	9	1280
781	17	1280
782	12	1328
783	20	1280
784	14	1280
785	22	1280
786	11	1280
787	19	1280
788	13	1280
789	21	1328
790	8	1280
791	16	1280
792	10	1280
793	18	1280
794	15	1280
795	23	1280
796	9	1280
797	17	1280
798	12	1336
799	20	1280
800	5	1280
801	13	1280
802	0	1280
803	8	1280
804	6	1280
805	14	1280
806	3	1280
807	11	1280
808	1	1280
809	9	1280
810	4	1280
811	12	1280
812	2	1280
813	10	1280
814	7	1280
815	15	1280
816	5	1280
817	13	1280
818	0	1280
819	8	1280
820	6	1280
821	14	1280
822	3	1280
823	11	1280
824	1	1280
825	9	1280
826	4	1280
827	12	1280
828	2	1280
829	10	1280
830	7	1280
831	15	1280
832	23	1280
833	7	1280
834	18	1280
835	2	1280
836	20	1280
837	4	1280
838	17	1280
839	1	1280
840	19	1280
841	3	1280
842	22	1280
843	6	1280
844	16	1280
845	0	1280
846	21	1280
847	5	1280
848	23	1280
849	7	1280
850	18	1280
851	2	1280
852	20	1280
853	4	1280
854	17	1280
855	1	1280
856	19	1280
857	3	1280
858	22	1280
859	6	1280
860	16	1280
861	0	1280
862	21	1280
863	5	1280
864	12	1328
865	20	1280
866	9	1280
867	17	1280
868	15	1280
869	23	1280
870	10	1280
871	18	1280
872	8	1281
873	16	1280
874	13	1280
875	21	1328
876	11	1280
877	19	1280
878	14	1280
879	22	1280
880	12	1328
881	20	1280
882	9	1280
883	17	1280
884	15	1280
885	23	1280
886	10	1280
887	18	1280
888	8	1280
889	16	1280
890	13	1280
891	21	1328
892	11	1280
893	19	1280
894	14	1280
895	22	1280
896	6	1280
897	14	1280
898	3	1280
899	11	1280
900	5	1280
901	13	1280
902	0	1280
903	8	1280
904	2	1280
905	10	1280
906	7	1280
907	15	1280
908	1	1280
909	9	1280
910	4	1280
911	12	1280
912	6	1280
913	14	1280
914	3	1280
915	11	1280
916	5	1280
917	13	1280
